"ID";"Name";"OnTerritoryOfMoscow";"AdmArea";"District";"Longitude_WGS84";"Latitude_WGS84";"VestibuleType";"NameOfStation";"Line";"CulturalHeritageSiteStatus";"ModeOnEvenDays";"ModeOnOddDays";"FullFeaturedBPAAmount";"LittleFunctionalBPAAmount";"BPAAmount";"RepairOfEscalators";"ObjectStatus";"global_id";"geoData";"geodata_center";
"Локальный идентификатор";"Наименование";"На территории Москвы";"Административный округ";"Район";"Долгота в WGS-84";"Широта в WGS-84";"Тип вестибюля";"Станция метрополитена";"Линия";"Статус объекта культурного наследия";"Режим работы по чётным дням";"Режим работы по нечётным дням";"Количество полнофункциональных БПА (все типы билетов)";"Количество малофункциональных БПА (билеты на 1 и 2 поездки)";"Общее количество БПА";"Ремонт эскалаторов";"Статус объекта";"global_id";"geoData";"geodata_center";
"1257";"Зюзино, вход-выход 4 в вестибюль 2";"да";"Юго-Западный административный округ";"район Зюзино";"37.57202637";"55.65610971";"подземный";"Зюзино";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:39:00; последний поезд по 1 пути в 01:42:00, по 2 пути в 01:05:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:39:00; последний поезд по 1 пути в 01:42:00, по 2 пути в 01:05:00";"5";"";"5";"nested data";"действует";"1266779994";"{coordinates=[37.57202637, 55.65610971], type=Point}";"{coordinates=[37.57202637, 55.65610971], type=Point}";
"1237";"Давыдково, вход 1 в вестибюль";"да";"Западный административный округ";"Можайский район";"37.45197320";"55.71465451";"наземный отдельностоящий";"Давыдково";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:49:00; последний поезд по 1 пути в 01:26:00, по 2 пути в 01:21:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:00, по 2 пути в 05:57:00; последний поезд по 1 пути в 01:26:00, по 2 пути в 01:21:00";"25";"";"25";"nested data";"действует";"1266782637";"{coordinates=[37.4519732, 55.71465451], type=Point}";"{coordinates=[37.4519732, 55.71465451], type=Point}";
"1238";"Аминьевская, вход-выход 3 в вестибюль 1";"да";"Западный административный округ";"район Очаково-Матвеевское";"37.46496950";"55.69686486";"подземный";"Аминьевская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:19:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:54:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:19:00";"3";"";"3";"nested data";"действует";"1266782724";"{coordinates=[37.4649695, 55.69686486], type=Point}";"{coordinates=[37.4649695, 55.69686486], type=Point}";
"1240";"Аминьевская, вход-выход 7 в вестибюль 2";"да";"Западный административный округ";"район Очаково-Матвеевское";"37.46414338";"55.69749806";"подземный";"Аминьевская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:19:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:54:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:19:00";"3";"";"3";"nested data";"действует";"1266782818";"{coordinates=[37.46414338, 55.69749806], type=Point}";"{coordinates=[37.46414338, 55.69749806], type=Point}";
"1241";"Аминьевская, вход-выход 8 в вестибюль 2";"да";"Западный административный округ";"район Очаково-Матвеевское";"37.46514116";"55.69813428";"подземный";"Аминьевская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:19:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:54:00; последний поезд по 1 пути в 01:29:00, по 2 пути в 01:19:00";"3";"";"3";"nested data";"действует";"1266782892";"{coordinates=[37.46514116, 55.69813428], type=Point}";"{coordinates=[37.46514116, 55.69813428], type=Point}";
"1248";"Новаторская, вход-выход 1 в вестибюль";"да";"Юго-Западный административный округ";"Обручевский район";"37.52407575";"55.66906208";"подземный";"Новаторская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:36:00, по 2 пути в 01:11:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:36:00, по 2 пути в 01:11:00";"3";"";"3";"nested data";"действует";"1266782982";"{coordinates=[37.52407575, 55.66906208], type=Point}";"{coordinates=[37.52407575, 55.66906208], type=Point}";
"1258";"Каховская, вход-выход 9 в вестибюль 1";"да";"Юго-Западный административный округ";"район Зюзино";"37.60021369";"55.65344116";"подземный";"Каховская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"4";"";"4";"nested data";"действует";"1266803136";"{coordinates=[37.60021369, 55.65344116], type=Point}";"{coordinates=[37.60021369, 55.65344116], type=Point}";
"1259";"Каховская, вход-выход 10 в вестибюль 1";"да";"Юго-Западный административный округ";"район Зюзино";"37.60035317";"55.65298013";"подземный";"Каховская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"4";"";"4";"nested data";"действует";"1266803239";"{coordinates=[37.60035317, 55.65298013], type=Point}";"{coordinates=[37.60035317, 55.65298013], type=Point}";
"1260";"Каховская, вход-выход 11 в вестибюль 1";"да";"Юго-Западный административный округ";"район Зюзино";"37.59980600";"55.65298620";"подземный";"Каховская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"4";"";"4";"nested data";"действует";"1266803287";"{coordinates=[37.599806, 55.6529862], type=Point}";"{coordinates=[37.599806, 55.6529862], type=Point}";
"1261";"Каховская, вход-выход 8 в вестибюль 1";"да";"Юго-Западный административный округ";"район Зюзино";"37.59963970";"55.65344116";"подземный";"Каховская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 2 пути в 05:36:00; последний поезд по 2 пути в 01:03:00";"4";"";"4";"nested data";"действует";"1266803478";"{coordinates=[37.5996397, 55.65344116], type=Point}";"{coordinates=[37.5996397, 55.65344116], type=Point}";
"1262";"Новаторская, вход-выход 2 в вестибюль";"да";"Юго-Западный административный округ";"Обручевский район";"37.52372770";"55.66878618";"подземный";"Новаторская";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:36:00, по 2 пути в 01:11:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:51:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:36:00, по 2 пути в 01:11:00";"3";"";"3";"nested data";"действует";"1266803887";"{coordinates=[37.5237277, 55.66878618], type=Point}";"{coordinates=[37.5237277, 55.66878618], type=Point}";
"1263";"Проспект Вернадского, вход-выход 8 в вестибюль 1";"да";"Западный административный округ";"район Проспект Вернадского";"37.50546647";"55.67793327";"подземный";"Проспект Вернадского";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 01:34:00, по 2 пути в 01:13:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:34:00, по 2 пути в 01:13:00";"3";"";"3";"nested data";"действует";"1266804083";"{coordinates=[37.50546647, 55.67793327], type=Point}";"{coordinates=[37.50546647, 55.67793327], type=Point}";
"1264";"Проспект Вернадского, вход-выход 9 в вестибюль 1";"да";"Западный административный округ";"район Проспект Вернадского";"37.50488712";"55.67757862";"подземный";"Проспект Вернадского";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 01:34:00, по 2 пути в 01:13:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:34:00, по 2 пути в 01:13:00";"3";"";"3";"nested data";"действует";"1266804329";"{coordinates=[37.50488712, 55.67757862], type=Point}";"{coordinates=[37.50488712, 55.67757862], type=Point}";
"1265";"Проспект Вернадского, вход-выход 10 в вестибюль 2";"да";"Западный административный округ";"район Проспект Вернадского";"37.50231487";"55.67887561";"подземный";"Проспект Вернадского";"Большая кольцевая линия";"не является объектом культурного наследия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 01:34:00, по 2 пути в 01:13:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:00, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:34:00, по 2 пути в 01:13:00";"3";"";"3";"nested data";"действует";"1266804406";"{coordinates=[37.50231487, 55.67887561], type=Point}";"{coordinates=[37.50231487, 55.67887561], type=Point}";
